Area,2011,2012,2013,2014,2015,2016,2017
E01015218,,,,,,,
E01015219,,,,,,,
E01015220,,,,,,,
E01015221,,,,,,,
E01015222,,,,,,,
E01015223,,,,,,,
E01015224,,,,,,,
E01015225,,,,,,,
E01015226,,,,,,,
E01015227,,,,,,,
E01015228,,,,,,,
E01015229,,,,,,,
E01015230,,,,,,,
E01015231,,,,,,,
E01015232,,,,,,,
E01015233,,,,,,,
E01015234,,,,,,,
E01015235,,,,,,,
E01015236,,,,,,,
E01015237,,,,,,,
E01015238,,,,,,,
E01015239,,,,,,,
E01015240,,,,,,,
E01015241,,,,,,,
E01015242,,,,,,,
E01015243,,,,,,,
E01015244,,,,,,,
E01015245,,,,,,,
E01015246,,,,,,,
E01015247,,,,,,,
E01015248,,,,,,,
E01015249,,,,,,,
E01015250,,,,,,,
E01015251,,,,,,,
E01015252,,,,,,,
E01015253,,,,,,,
E01015254,,,,,,,
E01015255,,,,,,,
E01015256,,,,,,,
E01015257,,,,,,,
E01015258,,,,,,,
E01015259,,,,,,,
E01015260,,,,,,,
E01015261,,,,,,,
E01015262,,,,,,,
E01015263,,,,,,,
E01015264,,,,,,,
E01015265,,,,,,,
E01015266,,,,,,,
E01015267,,,,,,,
E01015268,,,,,,,
E01015269,,,,,,,
E01015270,,,,,,,
E01015271,,,,,,,
E01019886,0.052747458,0.050661179,0.051783461,0.053292613,0.05026287,0.045750029,0
E01019887,0.072419311,0.070298311,0.069963125,0.068366884,0.064674285,0.063938548,0
E01019888,0.072244005,0.080802862,0.08471913,0.080616127,0.075431624,0.101932282,0
E01019889,0.065168806,0.063303859,0.066010689,0.062556808,0.066927552,0.056591776,0
E01019890,0.063464689,0.0555192,0.052753595,0.054262617,0.051562214,0.05434372,0
E01019891,0.065449232,0.061151085,0.058888931,0.058240929,0.05548776,0.057428089,0
E01019892,0.062132092,0.051887416,0.039046523,0.033422743,0.031219332,0.028861341,0
E01019893,0.050989108,0.052622459,0.051574049,0.0479137,0.040807511,0.040203276,0
E01019894,0.085091653,0.092176056,0.097232308,0.096199946,0.087809551,0.088950281,0
E01019895,0.065749722,0.071887232,0.06582854,0.069855735,0.072770503,0.070581061,0
E01019896,0.071298302,0.084973383,0.085944156,0.08410994,0.087962017,0.095194698,0
E01019897,0.049318706,0.057607682,0.053682249,0.057414592,0.053378229,0.053477037,0
E01019898,0.062424073,0.057157339,0.058369798,0.058811392,0.059735071,0.058027932,0
E01019899,0.075665567,0.068103735,0.063780037,0.070084343,0.076015064,0.075681463,0
E01019900,0.061709627,0.05340776,0.059126168,0.063457171,0.062929022,0.064808274,0
E01019901,0.059629503,0.070951472,0.065796677,0.06355632,0.065053634,0.070986126,0
E01019902,0.056103052,0.05687292,0.051826061,0.053124819,0.051816928,0.054175839,0
E01019903,0.057201252,0.061036514,0.059107984,0.052336566,0.049565512,0.051976689,0
E01019904,0.055525415,0.056252225,0.059563015,0.060567931,0.055698803,0.059243146,0
E01019905,0.043298659,0.045463747,0.051524841,0.050345732,0.047869712,0.050447741,0
E01019906,0.057123663,0.064162241,0.066337917,0.066276898,0.059615157,0.059710098,0
E01019907,0.062115194,0.062908136,0.06635577,0.066054789,0.059863439,0.062329777,0
E01019908,0.045732398,0.048823282,0.047844034,0.046200079,0.041642459,0.043560527,0
E01019909,0.063905758,0.063782036,0.063465882,0.061256888,0.054735125,0.055712409,0
E01019910,0.05558449,0.0552479,0.054685062,0.05331822,0.050152041,0.047822892,0
E01019911,0.084617665,0.0853075,0.090697958,0.088253928,0.087567845,0.083036038,0
E01019912,0.068147764,0.068637258,0.071213287,0.072406678,0.064141945,0.063062572,0
E01019913,0.089052733,0.102582837,0.10365572,0.1063623,0.093214283,0.092422172,0
E01019914,0.050660528,0.051418277,0.047975888,0.048628119,0.046817626,0.046605576,0
E01019915,0.05748706,0.06039947,0.063140051,0.061495453,0.051388322,0.057344697,0
E01019916,0.070372597,0.067929074,0.065463307,0.062906647,0.059125592,0.056043611,0
E01019917,0.053508092,0.052615919,0.055215661,0.055363682,0.052253003,0.052441069,0
E01019918,0.070860303,0.076983468,0.079525411,0.075953827,0.067416939,0.072696578,0
E01019919,0.060184486,0.062706498,0.063127681,0.064138218,0.056419972,0.053342567,0
E01019920,0.062750348,0.063331916,0.059061352,0.060395303,0.05548418,0.052278753,0
E01019921,0.051336473,0.052697387,0.053682208,0.057255382,0.052866032,0.0538464,0
E01019922,0.060233139,0.060135798,0.060918559,0.060712274,0.056934735,0.05789201,0
E01019923,0.068723954,0.071218148,0.072856638,0.070638177,0.060938992,0.058634104,0
E01019924,0.055980438,0.061288411,0.062485972,0.061163245,0.056526258,0.061840288,0
E01019925,0.063375289,0.06179539,0.067025224,0.059232021,0.057730269,0.05985565,0
E01019927,0.074684489,0.07934243,0.073558525,0.06671425,0.064768075,0.065853762,0
E01019928,0.057971867,0.058322139,0.054472941,0.048416963,0.047164081,0.053728643,0
E01019929,0.053713801,0.053853651,0.058169368,0.056546392,0.052462856,0.054813359,0
E01019930,0.074060153,0.074614994,0.062389798,0.053982786,0.049371024,0.053165262,0
E01019931,0.056289637,0.063924268,0.06585988,0.061511342,0.063004541,0.058738822,0
E01019932,0.070249313,0.066570447,0.068677165,0.065789711,0.061246541,0.06270546,0
E01019933,0.074854074,0.084461846,0.067152731,0.067686495,0.06409196,0.071719199,0
E01019934,0.058649199,0.061299614,0.052336566,0.0489987,0.049418327,0.053410843,0
E01019935,0.090475386,0.076430531,0.078139374,0.078294167,0.079533182,0.081194759,0
E01019936,0.086995134,0.077609204,0.097496155,0.096890589,0.088515103,0.086730226,0
E01019937,0.047660587,0.053378229,0.058617037,0.052725367,0.047173987,0.048397651,0
E01019938,0.045718666,0.050276342,0.048707551,0.047173987,0.039760331,0.041857926,0
E01019939,0.059501535,0.057663635,0.065222446,0.057116202,0.054735125,0.049842521,0
E01019940,0.05484257,0.056308796,0.056050149,0.047494278,0.047304003,0.047207364,0
E01019942,0.048979763,0.055611213,0.055009657,0.04468189,0.045576243,0.046057952,0
E01019943,0.050440505,0.054001403,0.055581527,0.043963682,0.042223473,0.044656707,0
E01019944,0.051243133,0.052333429,0.053649492,0.040335465,0.041322727,0.041966829,0
E01019945,0.054611064,0.057048559,0.059174801,0.05488904,0.051191413,0.051886477,0
E01019946,0.079941746,0.073573953,0.071557636,0.07592833,0.067256542,0.076745224,0
E01019947,0.073713494,0.065607764,0.068410217,0.061546335,0.060671468,0.060756156,0
E01019948,0.070435501,0.063609152,0.064952134,0.061023407,0.071861976,0.073316578,0
E01019949,0.073716372,0.060527749,0.065005226,0.074420871,0.074420871,0.071392159,0
E01019950,0.07016296,0.061138285,0.054952117,0.067433904,0.074168216,0.082809891,0
E01019951,0.062586243,0.062038915,0.061956615,0.061246541,0.052462204,0.055827149,0
E01019952,0.07491792,0.06830652,0.068219493,0.066800445,0.063786897,0.058116729,0
E01019953,0.070578895,0.064670001,0.074892629,0.07375628,0.067318856,0.059394645,0
E01019954,0.065720748,0.057024712,0.054630621,0.052376174,0.050152041,0.049500811,0
E01019955,0.068285053,0.062675015,0.063625869,0.064871076,0.065962833,0.065619485,0
E01019956,0.076634269,0.061816248,0.065521818,0.070097651,0.062076621,0.062180457,0
E01019957,0.112198431,0.120137565,0.131601216,0.133033622,0.117377219,0.123101317,0
E01019958,0.057428089,0.054069359,0.057549872,0.056265325,0.04788173,0.049629528,0
E01019959,0.067868583,0.077079687,0.068437138,0.057532566,0.064385193,0.060105059,0
E01019960,0.066108563,0.059532399,0.064478897,0.054001113,0.062307039,0.061728673,0
E01019961,0.061125163,0.058047831,0.055307224,0.051716903,0.048665832,0.054825585,0
E01019962,0.042013672,0.043079455,0.046830672,0.035907252,0.035327553,0.038343427,0
E01019963,0.056269558,0.053630899,0.0546643,0.053852751,0.050326492,0.051243133,0
E01019964,0.112410947,0.106372612,0.102314048,0.095357084,0.089926683,0.100333975,0
E01019965,0.054429651,0.050817115,0.054253313,0.052220419,0.050908305,0.054757872,0
E01019966,0.075558274,0.077945602,0.083008828,0.076455738,0.072939997,0.079184269,0
E01019967,0.077832065,0.083036038,0.082483134,0.074628367,0.07825158,0.080677045,0
E01019968,0.074558461,0.066274285,0.059462471,0.054597287,0.059082389,0.057580178,0
E01019969,0.0746499,0.073873123,0.076828102,0.074172386,0.073327763,0.072699401,0
E01019970,0.08043363,0.06524704,0.063056582,0.059799284,0.064672854,0.068659283,0
E01019971,0.089335495,0.086673017,0.085725577,0.085349404,0.087304444,0.088950281,0
E01019972,0.071934573,0.06964791,0.065910608,0.061425137,0.060324593,0.060938992,0
E01019973,0.075185495,0.058135664,0.057344697,0.056673154,0.056914333,0.05898715,0
E01019974,0.081106807,0.073742193,0.073267638,0.075149257,0.071076855,0.072608976,0
E01019975,0.060324706,0.060032162,0.058023264,0.057993015,0.056431492,0.058006826,0
E01019976,0.08713098,0.068598606,0.06983801,0.066540664,0.061546335,0.065533277,0
E01019977,0.066341217,0.056308796,0.054593007,0.053268942,0.0475493,0.049974798,0
E01019980,0.060368042,0.056424579,0.055453798,0.051580528,0.049966066,0.050568074,0
E01019981,0.061359178,0.059613242,0.058224243,0.057074932,0.054704389,0.054659721,0
E01019982,0.062716099,0.060056971,0.060209854,0.056248454,0.054586952,0.054276731,0
E01019983,0.071410948,0.064867148,0.066691109,0.067313903,0.065931967,0.073834676,0
E01019984,0.065892704,0.060406712,0.058142876,0.049150786,0.046317596,0.051100429,0
E01019985,0.061989702,0.055180295,0.055340222,0.054478282,0.053682249,0.056215679,0
E01019986,0.06263708,0.053494407,0.051605083,0.049327411,0.043743415,0.047285603,0
E01019987,0.08182264,0.082613148,0.079186607,0.08410994,0.072037185,0.074935347,0
E01019988,0.062289347,0.062281555,0.061979322,0.061206438,0.055824471,0.055557316,0
E01019989,0.074057811,0.073069423,0.073036218,0.069445878,0.060518982,0.063321658,0
E01019990,0.071252347,0.065757718,0.06460877,0.059767924,0.058449301,0.058015193,0
E01019991,0.058535185,0.059699594,0.057748711,0.058193256,0.055203979,0.055177937,0
E01019992,0.062812735,0.065089333,0.062518493,0.060314552,0.053935794,0.056115983,0
E01019993,0.082167606,0.085793417,0.079085568,0.077341178,0.083623624,0.075292522,0
E01019994,0.095002519,0.083166563,0.080921986,0.074320932,0.085789144,0.089887118,0
E01019995,0.112045113,0.100958184,0.088950281,0.091842689,0.089833301,0.087152028,0
E01019996,0.127230323,0.103673957,0.110224489,0.111466859,0.097858147,0.092249014,0
E01019997,0.09947518,0.096256046,0.093842028,0.09613576,0.102812731,0.103973647,0
E01019998,0.070561876,0.069855874,0.070215485,0.059821571,0.052208008,0.05261963,0
E01019999,0.084226177,0.069208336,0.065387557,0.052892133,0.073864675,0.074827857,0
E01020000,0.076013909,0.071524345,0.06822039,0.063464689,0.061199896,0.061125163,0
E01020001,0.082576298,0.075828515,0.070833542,0.075244903,0.069352319,0.073510818,0
E01020002,0.064156527,0.06446635,0.060239498,0.058155439,0.055082565,0.047922212,0
E01020003,0.059331576,0.060250147,0.056050149,0.058092161,0.048390859,0.052073851,0
E01020004,0.061851849,0.06507341,0.059232021,0.053553956,0.044708201,0.051979634,0
E01020005,0.049202209,0.05165686,0.051972564,0.05271066,0.049990692,0.047627893,0
E01020006,0.053597553,0.048075329,0.046860276,0.048671532,0.045036159,0.041072603,0
E01020007,0.116367774,0.112384244,0.095243928,0.100279891,0.109269069,0.09839347,0
E01020008,0.087114649,0.08471913,0.086891826,0.085988652,0.082284369,0.084631219,0
E01020009,0.058846078,0.06009239,0.053494407,0.054010785,0.051629998,0.050853534,0
E01020010,0.052744994,0.049020007,0.049104654,0.048040261,0.044312038,0.045023322,0
E01020011,0.075292522,0.075642517,0.075918295,0.074172386,0.074601674,0.06718952,0
E01020012,0.065614559,0.061783493,0.063127035,0.061754391,0.060877081,0.059845754,0
E01020013,0.079227874,0.068279305,0.072536584,0.065407746,0.069743893,0.072819975,0
E01020014,0.056358845,0.054351429,0.055394137,0.054610497,0.051831997,0.053091364,0
E01020015,0.049987849,0.045827672,0.047513905,0.046413832,0.045746541,0.044236478,0
E01020016,0.130310406,0.114838957,0.118492875,0.114399431,0.09678338,0.099370831,0
E01020017,0.086229059,0.070435501,0.071887232,0.080973238,0.073312082,0.079524297,0
E01020018,0.103215398,0.108504548,0.106244765,0.104815383,0.098408697,0.103331881,0
E01020019,0.17689231,0.180545032,0.169303571,#,#,#,#
E01020020,0.122143415,0.123698199,0.107947806,0.1053954,0.117687972,0.124393639,0
E01020021,0.103973647,0.098542328,0.091752016,0.084004284,0.086459882,0.07592833,0
E01020022,0.110094338,0.099322261,0.105394226,0.098767518,0.093449851,0.091434576,0
E01020023,0.054188809,0.052435839,0.048775921,0.045401234,0.044745236,0.042189457,0
E01020024,0.081951342,0.083166563,0.076929228,0.074827857,0.081259381,0.06665078,0
E01020025,0.101676501,0.093091555,0.086298698,0.080557431,0.075715717,0.057619527,#
E01020026,0.061989436,0.057750134,0.055157205,0.053530546,0.053513978,0.065159563,0
E01020027,0.060352713,0.060352713,0.062310918,0.064932381,0.06117009,0.060392611,0
E01020029,0.064766982,0.060100417,0.062875722,0.059630224,0.058094155,0.055780421,0
E01020030,0.06854451,0.057293047,0.053056362,0.050447741,0.044178137,0.048637085,0
E01020031,0.073524985,0.063818275,0.061947583,0.061700368,0.054253356,0.052310508,0
E01020032,0.081948706,0.07088572,0.063446153,0.061915305,0.063048871,0.062058656,0
E01020033,0.061869656,0.055782025,0.050595123,0.047340998,0.044487643,0.04147325,0
E01020035,0.068492786,0.055933396,0.053877674,0.044248499,0.038762723,0.037154835,0
E01020036,0.057788789,0.058475657,0.056661761,0.056855449,0.050634018,0.048439351,0
E01020037,0.060444204,0.062299493,0.063444024,0.062076211,0.057555082,0.054679331,0
E01020038,0.065635141,0.062648363,0.060675105,0.058824993,0.047671099,0.047685045,0
E01020039,0.053984244,0.054394972,0.053723445,0.05327794,0.047900727,0.051976009,0
E01020040,0.072883046,0.07360372,0.069981975,0.067797563,0.0674508,0.062014609,0
E01020041,0.056957872,0.057961186,0.055410051,0.05359628,0.047408483,0.040841923,0
E01020042,0.066391595,0.063046508,0.060024879,0.056412563,0.044437843,0.040915392,0
E01020043,0.050202147,0.048360537,0.049393214,0.043868299,0.040798252,0.040482834,0
E01020044,0.051198049,0.055824471,0.052948278,0.051629998,0.058244919,0.053709592,0
E01020045,0.056661761,0.057935298,0.057001521,0.059259559,0.058791256,0.05607835,0
E01020046,0.062221763,0.06117009,0.062310918,0.064331721,0.064313772,0.061694755,0
E01020047,0.060892488,0.061783493,0.057785001,0.047716212,0.048012347,0.052654812,0
E01020048,0.064308668,0.061288411,0.061319072,0.053925954,0.050596065,0.0493806,0
E01020049,0.094619721,0.092524347,0.100766862,0.08241825,0.088203027,0.07691446,0
E01020050,0.07064772,0.066614023,0.06788823,0.060956422,0.058877671,0.062046141,0
E01020051,0.065749411,0.070567978,0.073050252,0.062010678,0.068929721,0.059762783,0
E01020052,0.061464713,0.063122245,0.062906809,0.056375995,0.059485847,0.060394476,0
E01020053,0.057235415,0.05349067,0.054230539,0.050249887,0.053068226,0.054754639,0
E01020054,0.059363673,0.049519009,0.046647816,0.040181817,0.043306233,0.039179352,0
E01020055,0.061122919,0.059174801,0.061147636,0.059071467,0.060642299,0.062987199,0
E01020056,0.046670603,0.049742523,0.049180538,0.046370594,0.051836248,0.049978909,0
E01020057,0.065944074,0.056802981,0.058929228,0.045714176,0.044361769,0.047429964,0
E01020058,0.054253356,0.06091752,0.065561534,0.050785861,0.05228815,0.054351439,0
E01020059,0.051192105,0.050126376,0.053034805,0.047864896,0.045732621,0.045340743,0
E01020060,0.065931967,0.066911343,0.066649465,0.064871145,0.056503101,0.052998428,0
E01020061,0.047538573,0.047995683,0.044891474,0.042263285,0.040892153,0.038471731,0
E01020062,0.064110703,0.069928099,0.069990998,0.05941024,0.070852605,0.064768075,0
E01020063,0.043394551,0.044383665,0.044383665,0.039608619,0.041676129,0.039859878,0
E01020064,0.05764103,0.056012914,0.053509853,0.046765663,0.050975229,0.051906721,0
E01020065,0.059329449,0.056467926,0.055623962,0.043830869,0.043830869,0.046526353,0
E01020066,0.042252803,0.040490166,0.040078865,0.03340741,0.035590007,0.034078232,0
E01020067,0.047251471,0.046458721,0.046905295,0.039892157,0.040411631,0.041039375,0
E01020068,0.066383872,0.064385193,0.056035256,0.062556808,0.056129021,0.057876725,0
E01020069,0.050674368,0.053780555,0.053422101,0.051605083,0.048700119,0.04739201,0
E01020070,0.05652434,0.053340636,0.052016976,0.055286803,0.052890645,0.054233294,0
E01020071,0.049312064,0.047818432,0.050049063,0.047888182,0.05278729,0.052528622,0
E01020072,0.05559697,0.056269558,0.053748458,0.053422101,0.052620109,0.053599089,0
E01020073,0.069466939,0.073333706,0.068582313,0.068644124,0.065661224,0.060784962,0
E01020074,0.044709605,0.048305043,0.046464681,0.046931743,0.045379072,0.047089012,0
E01020075,0.058294946,0.057663296,0.056579716,0.055212963,0.058260924,0.052975974,0
E01020076,0.049597648,0.053144676,0.052688168,0.05043328,0.053148811,0.047025282,0
E01020077,0.06091752,0.055998342,0.055323483,0.049966064,0.054086893,0.048623527,0
E01020078,0.062750348,0.067905499,0.069653706,0.065222446,0.057681924,0.056526763,0
E01020079,0.06799186,0.069278928,0.067795676,0.064366189,0.061019103,0.061968361,0
E01020080,0.079193815,0.086625654,0.084814475,0.076760082,0.080642853,0.078009361,0
E01020081,0.069529824,0.072688548,0.0725488,0.065339774,0.070058052,0.067378164,0
E01020082,0.071462485,0.073847969,0.074689598,0.078957167,0.070617403,0.064170196,0
E01020083,0.047125588,0.044335134,0.040226186,0.036758663,0.036522741,0.037735991,0
E01020084,0.064832111,0.066456756,0.065449232,0.068988664,0.067894615,0.065796677,0
E01020085,0.052845812,0.056978772,0.053292613,0.047025282,0.049565258,0.05021094,0
E01020086,0.065115851,0.063375289,0.064974782,0.062259896,0.058565576,0.058630247,0
E01020087,0.061206438,0.055556337,0.06004779,0.05720149,0.054581965,0.054973025,0
E01020088,0.058154151,0.056623939,0.057363922,0.055737492,0.049896891,0.05050624,0
E01020089,0.042970588,0.051050421,0.049645077,0.046053177,0.041304886,0.040694768,0
E01020090,0.060551374,0.060140957,0.058700067,0.055824471,0.052030491,0.04517197,0
E01020091,0.054222794,0.07090062,0.069366331,0.06318731,0.066464136,0.061246541,0
E01020092,0.063609152,0.07825158,0.075046794,0.065041513,0.065041513,0.067657233,0
E01020093,0.064802509,0.063268261,0.063520854,0.062592094,0.059327879,0.058634104,0
E01020094,0.0917728,0.081150031,0.080718387,0.079892492,0.07751359,0.064238839,0
E01020095,0.06040838,0.060469729,0.062233409,0.060700533,0.058207167,0.057155606,0
E01020096,0.069667143,0.067499768,0.071401875,0.069709211,0.066585095,0.062832716,0
E01020097,0.056756978,0.051224843,0.051724689,0.049564845,0.05116221,0.049564845,0
E01020098,0.054060462,0.05316919,0.054842319,0.055420911,0.053527562,0.055022802,0
E01020099,0.068770569,0.07581457,0.070303784,0.071219731,0.067220849,0.060767844,0
E01020100,0.073223621,0.078009361,0.079186607,0.077692432,0.077830223,0.080642853,0
E01020101,0.054956615,0.059856682,0.066359694,0.061397148,0.05652434,0.058115649,0
E01020102,0.053066344,0.053002539,0.058295151,0.053763898,0.049565258,0.052878995,0
E01020103,0.055654671,0.059013296,0.053806278,0.051645705,0.050850303,0.053470934,0
E01020104,0.062411097,0.064179051,0.073954135,0.063980716,0.058295151,0.057120058,0
E01020105,0.057679469,0.056585823,0.057163646,0.058746172,0.055906693,0.050099401,0
E01020106,0.094161181,0.09622424,0.098771411,0.088175411,0.089052733,0.079005324,0
E01020107,0.05985565,0.056696848,0.061218872,0.069089414,0.068820805,0.068637258,0
E01020108,0.048797791,0.051007543,0.049982145,0.048505824,0.04864953,0.046378772,0
E01020109,0.068286891,0.061495032,0.064795921,0.06121579,0.055463893,0.049980987,0
E01020110,0.045320149,0.04762047,0.045974893,0.043342001,0.042717798,0.043810909,0
E01020111,0.063160401,0.063073972,0.064641665,0.062203291,0.06446635,0.051986611,0
E01020112,0.065160018,0.061992756,0.063571061,0.060586007,0.065797921,0.064478399,0
E01020113,0.067012227,0.063364032,0.065311829,0.063913879,0.065289241,0.060319861,0
E01020114,0.066335839,0.06238069,0.066015838,0.062259896,0.06318731,0.058012361,0
E01020115,0.076916104,0.074601674,0.076828102,0.07032392,0.073476985,0.061381964,0
E01020116,0.05451835,0.05351896,0.056140414,0.05553553,0.056022132,0.056022431,0
E01020117,0.061712386,0.062566079,0.064123514,0.065048426,0.063818275,0.058094155,0
E01020118,0.054844416,0.056754878,0.057872247,0.057713251,0.054619347,0.056368608,0
E01020119,0.08455614,0.080988144,0.083563265,0.076119512,0.064582096,0.068511949,0
E01020120,0.045915414,0.05043328,0.05106446,0.049638036,0.051208538,0.045728745,0
E01020121,0.054823108,0.055847739,0.055884767,0.052785878,0.051694627,0.051750363,0
E01020122,0.06635577,0.065929918,0.067975763,0.052256619,0.056121549,0.047988312,0
E01020123,0.067602789,0.071749731,0.072507405,0.066015838,0.058513195,0.057713076,0
E01020124,0.081455276,0.082542793,0.088590629,0.088515103,0.076198672,0.07056363,0
E01020125,0.080705121,0.08579035,0.080973238,0.073072328,0.067801534,0.068155952,0
E01020126,0.068659283,0.077972652,0.085213532,0.078009361,0.079318914,0.075235739,0
E01020127,0.053655937,0.055893557,0.047026399,0.048780444,0.046915988,0.044247575,0
E01020128,0.048926971,0.051370148,0.052942387,0.048601086,0.044495401,0.046689501,0
E01020129,0.069441749,0.068696633,0.065044464,0.06902411,0.072125202,0.071133493,0
E01020130,0.059370028,0.054482862,0.052979216,0.053621682,0.055712409,0.052548011,0
E01020131,0.061686382,0.056799461,0.054681779,0.049623872,0.047216634,0.045492946,0
E01020132,0.056078273,0.056505598,0.056640678,0.059331576,0.055106026,0.05288708,0
E01020133,0.049188963,0.047227554,0.053746582,0.047087059,0.048618177,0.049048563,0
E01020134,0.073001712,0.07571774,0.076690381,0.069130719,0.068957003,0.068492302,0
E01020135,0.062911344,0.060892488,0.062024572,0.056780498,0.052452585,0.053854892,0
E01020136,0.066220398,0.062444944,0.060129532,0.059485847,0.059386558,0.058671414,0
E01020137,0.076290706,0.068369356,0.071349596,0.068773651,0.072999503,0.061709627,0
E01020138,0.054062218,0.054248821,0.05542069,0.054121184,0.053873342,0.053952497,0
E01020139,0.072779192,0.07093674,0.06648379,0.062089557,0.061742284,0.05896419,0
E01020140,0.079417565,0.080521242,0.081496411,0.074628367,0.075164845,0.079150997,0
E01020141,0.051893037,0.052948056,0.050229646,0.049853385,0.047739951,0.047997847,0
E01020142,0.045316058,0.038014457,0.033522815,0.032383981,0.02975357,0.028808009,0
E01020143,0.048979763,0.048794062,0.049829342,0.047881404,0.043696223,0.045249988,0
E01020144,0.054637739,0.056987248,0.062288666,0.064170196,0.062942202,0.061748037,0
E01020145,0.075258216,0.067386466,0.073340754,0.071079082,0.069219482,0.069307894,0
